iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprelig,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
236,3,0,5,1,10,9,2,7,2,244,0,0.07,0,28,2,20,20,20,10,10,20,0,4,6,7,2,2,1,4,2,2,24,10,3,2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,15,20,15,20,15,15,30,10,10,30,10,10,7,9,10,8,8,1,7,7,7,9,9,9,8,8,0
236,3,0,5,1,10,9,2,9,3,245,0,0.19,0,32,2,18,10,30,10,10,22,1,9,7,8,6,6,5,8,2,2,24,10,3,2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,15,20,15,20,15,15,30,10,10,30,10,10,7,9,10,8,8,0,4,6,9,3,9,5,7,7,0
236,3,0,5,1,10,9,2,3,5,247,0,-0.14,1,25,4,20,30,10,15,0,25,0,7,7,5,3,7,3,3,3,2,24,10,3,2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,15,20,15,20,15,15,30,10,10,30,10,10,7,9,10,8,8,0,3,7,7,4,7,3,6,7,0
236,3,0,5,1,10,9,2,6,6,248,0,-0.03,0,27,6,25,15,20,20,15,5,0,6,6,9,6,7,4,6,4,2,24,10,3,2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,15,20,15,20,15,15,30,10,10,30,10,10,7,9,10,8,8,1,7,5,6,8,9,6,7,7,0
236,3,0,5,1,10,9,2,8,7,249,0,0.47,0,33,6,22,22,15,15,5,21,0,9,9,9,6,7,5,7,6,2,24,10,3,2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,15,20,15,20,15,15,30,10,10,30,10,10,7,9,10,8,8,0,4,7,7,5,9,4,5,6,0
236,3,0,5,1,10,9,2,4,8,250,0,0.39,0,25,6,20,20,20,20,10,10,0,3,8,5,4,4,4,4,6,2,24,10,3,2,9,6,3,7,9,9,7,1,8,7,5,4,7,4,10,4,2,7,15,20,15,20,15,15,30,10,10,30,10,10,7,9,10,8,8,1,7,6,7,6,7,8,7,8,0
237,4,0,7,1,10,9,3,7,6,248,0,0.15,0,27,6,25,15,20,20,15,5,0,6,7,7,6,6,3,6,4,2,34,7,1,6,1,1,10,7,8,9,9,1,1,10,6,8,6,2,9,2,10,4,10,20,20,20,20,10,30,5,15,30,10,10,8,10,7,8,8,1,7,8,7,6,6,8,7,6,2
238,5,0,9,1,10,9,7,3,2,244,1,0.18,1,28,2,20,20,20,10,10,20,1,8,8,8,8,9,7,8,5,2,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,1,8,9,9,8,9,8,8,7,0
238,5,0,9,1,10,9,7,5,3,245,0,0.26,1,32,2,18,10,30,10,10,22,0,6,7,6,6,6,4,5,5,2,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,1,8,9,10,9,10,8,7,8,0
238,5,0,9,1,10,9,7,8,5,247,0,-0.14,0,25,4,20,30,10,15,0,25,1,6,7,7,6,5,3,6,5,2,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,0,5,8,8,5,7,5,6,6,0
238,5,0,9,1,10,9,7,2,6,248,0,0.14,0,27,6,25,15,20,20,15,5,0,6,8,7,7,6,3,7,5,2,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,1,9,8,9,8,9,7,8,7,0
238,5,0,9,1,10,9,7,4,7,249,0,0.2,0,33,6,22,22,15,15,5,21,1,9,9,8,9,8,9,9,8,1,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,0,6,8,9,8,10,6,7,6,0
238,5,0,9,1,10,9,7,9,8,250,1,0.81,0,25,6,20,20,20,20,10,10,1,8,8,8,9,7,8,8,9,2,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,1,9,8,9,9,10,10,9,8,0
238,5,0,9,1,10,9,7,7,9,251,0,0.03,0,33,6,19,19,19,19,19,5,0,5,8,7,4,8,8,5,6,2,27,15,5,6,8,5,8,8,10,10,8,2,8,7,5,9,9,10,10,7,6,5,15,20,20,15,15,15,50,10,10,25,0,5,10,9,10,9,8,0,6,8,8,6,7,6,6,6,0
240,7,0,13,1,10,9,5,1,2,244,0,-0.31,0,28,2,20,20,20,10,10,20,0,8,6,8,10,9,2,3,3,2,26,8,1,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,10,30,30,10,10,10,40,5,10,25,10,10,3,8,5,3,6,1,7,7,6,6,5,5,6,6,0
240,7,0,13,1,10,9,5,3,3,245,0,0.18,0,32,2,18,10,30,10,10,22,1,8,7,8,7,7,4,8,3,2,26,8,1,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,10,30,30,10,10,10,40,5,10,25,10,10,3,8,5,3,6,0,5,7,6,5,6,3,6,4,0
240,7,0,13,1,10,9,5,6,5,247,0,-0.06,1,25,4,20,30,10,15,0,25,1,6,6,4,8,3,4,7,7,2,26,8,1,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,10,30,30,10,10,10,40,5,10,25,10,10,3,8,5,3,6,0,4,5,5,4,7,3,4,2,0
240,7,0,13,1,10,9,5,9,6,248,0,0.09,0,27,6,25,15,20,20,15,5,1,6,7,7,8,7,5,7,6,2,26,8,1,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,10,30,30,10,10,10,40,5,10,25,10,10,3,8,5,3,6,0,5,4,5,7,6,5,6,4,0
240,7,0,13,1,10,9,5,2,7,249,0,-0.18,0,33,6,22,22,15,15,5,21,1,8,9,8,10,9,10,9,6,2,26,8,1,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,10,30,30,10,10,10,40,5,10,25,10,10,3,8,5,3,6,0,5,5,6,5,7,6,6,3,0
240,7,0,13,1,10,9,5,7,8,250,1,-0.38,0,25,6,20,20,20,20,10,10,1,6,7,7,8,9,7,7,10,2,26,8,1,6,10,10,9,10,10,8,9,14,9,10,10,10,10,10,10,10,3,2,10,30,30,10,10,10,40,5,10,25,10,10,3,8,5,3,6,1,7,5,5,6,5,7,6,5,0
241,8,0,15,1,10,9,9,5,2,244,0,0,0,28,2,20,20,20,10,10,20,1,8,9,9,9,9,7,7,5,2,29,8,1,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,0,5,7,8,6,7,5,6,6,0
241,8,0,15,1,10,9,9,7,3,245,0,0.11,0,32,2,18,10,30,10,10,22,1,9,8,7,7,6,4,8,4,2,29,8,1,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,0,4,7,10,7,8,5,6,4,0
241,8,0,15,1,10,9,9,1,5,247,0,-0.15,1,25,4,20,30,10,15,0,25,1,5,6,5,5,4,3,5,6,2,29,8,1,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,0,5,10,10,9,6,7,8,6,0
241,8,0,15,1,10,9,9,4,6,248,1,0.17,0,27,6,25,15,20,20,15,5,1,6,7,7,8,7,5,7,6,2,29,8,1,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,1,10,6,8,9,7,5,7,6,0
241,8,0,15,1,10,9,9,6,7,249,0,0.19,0,33,6,22,22,15,15,5,21,1,2,9,7,9,9,9,8,7,2,29,8,1,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,0,5,8,9,6,10,5,6,6,0
241,8,0,15,1,10,9,9,2,8,250,1,0.76,0,25,6,20,20,20,20,10,10,1,8,10,8,8,8,8,8,9,2,29,8,1,7,8,1,5,7,7,7,4,1,3,4,1,3,4,6,7,6,3,2,90,2,2,2,2,2,90,5,2,3,0,5,8,10,8,8,8,1,8,6,10,9,10,9,8,7,0
248,6,1,12,1,10,9,8,3,1,234,0,0.23,1,22,6,20,20,20,10,10,20,0,5,6,6,8,6,2,6,3,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,0,5,7,8,6,7,3,7,4,0
248,6,1,12,1,10,9,1,5,2,235,1,0.04,0,23,2,15,15,20,20,20,10,1,7,6,6,8,7,7,7,4,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,1,7,8,6,8,6,4,8,6,0
248,6,1,12,1,10,9,2,6,3,236,0,-0.03,0,24,4,15,20,15,20,15,15,1,7,5,6,8,9,6,7,7,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,0,6,6,9,6,7,4,6,4,0
248,6,1,12,1,10,9,3,7,4,237,0,0.15,0,34,2,10,20,20,20,20,10,1,7,8,7,6,6,8,7,6,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,0,6,7,7,6,6,3,6,4,0
248,6,1,12,1,10,9,7,2,5,238,0,0.14,0,27,2,15,20,20,15,15,15,1,9,8,9,8,9,7,8,7,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,0,6,8,7,7,6,3,7,5,0
248,6,1,12,1,10,9,6,1,6,239,0,0.15,0,34,2,10,25,20,20,5,20,1,8,8,7,8,9,6,8,4,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,0,6,7,8,6,3,4,6,4,0
248,6,1,12,1,10,9,5,9,7,240,0,0.09,0,26,4,10,30,30,10,10,10,0,5,4,5,7,6,5,6,4,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,1,6,7,7,8,7,5,7,6,0
248,6,1,12,1,10,9,9,4,8,241,1,0.17,0,29,4,90,2,2,2,2,2,1,10,6,8,9,7,5,7,6,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,1,6,7,7,8,7,5,7,6,0
248,6,1,12,1,10,9,4,8,9,242,1,0.16,0,26,3,20,20,25,20,5,10,1,5,3,6,7,10,3,7,6,2,27,8,1,7,7,1,8,7,5,1,8,6,8,6,3,7,7,4,7,6,1,6,25,15,20,20,15,5,20,15,15,25,20,5,5,6,8,8,8,1,8,7,7,6,6,5,8,5,0
254,3,0,5,2,11,21,12,4,1,273,0,0.62,1,29,2,30,25,18,18,4,5,1,8,8,9,7,8,5,8,3,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,6,6,6,2,5,2,4,5,0
254,3,0,5,2,11,21,12,6,2,274,0,0.33,0,24,3,30,10,20,20,10,10,0,6,7,10,6,9,3,5,8,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,4,3,3,3,4,2,3,3,0
254,3,0,5,2,11,21,12,19,3,275,0,0.34,1,21,2,25,10,25,5,10,25,1,5,5,6,6,5,6,5,6,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,8,7,6,5,4,3,4,4,0
254,3,0,5,2,11,21,12,11,4,276,0,0.49,1,26,2,24,16,28,14,8,10,0,3,8,10,3,6,4,5,6,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,1,8,7,6,5,5,3,7,5,0
254,3,0,5,2,11,21,12,5,6,278,0,0.74,1,32,2,25,15,20,25,10,5,0,6,6,8,7,8,3,6,3,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,4,5,5,2,5,2,3,4,0
254,3,0,5,2,11,21,12,7,7,279,0,0.39,1,25,2,27,15,28,10,10,10,0,6,5,8,7,8,4,3,6,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,1,9,8,8,6,8,4,8,5,0
254,3,0,5,2,11,21,12,18,8,280,0,0.48,1,25,2,25,20,30,15,5,5,0,3,7,8,6,6,6,3,1,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,5,5,7,3,6,3,5,5,0
254,3,0,5,2,11,21,12,16,9,281,0,0.52,1,27,2,20,20,20,15,5,20,1,6,5,7,6,5,5,7,4,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,6,3,4,2,4,2,3,3,0
254,3,0,5,2,11,21,12,15,10,282,0,-0.39,0,23,1,25,15,20,20,10,10,1,7,7,7,7,7,5,7,5,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,7,6,5,7,5,2,6,5,0
254,3,0,5,2,11,21,12,14,11,283,0,-0.11,0,27,4,50,10,10,10,10,10,1,10,10,10,10,10,10,9,9,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,6,6,6,5,5,5,5,7,0
254,3,0,5,2,11,21,12,9,13,285,0,-0.25,0,24,6,20,20,25,25,5,5,1,8,8,8,8,8,8,8,8,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,3,5,5,3,5,2,3,3,0
254,3,0,5,2,11,21,12,21,15,287,0,0.29,0,22,4,35,40,5,5,7,8,1,8,8,7,8,7,9,8,8,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,5,6,6,3,3,3,3,3,0
254,3,0,5,2,11,21,12,1,16,288,0,0.38,1,27,2,20,20,15,25,10,10,0,5,5,7,5,5,5,5,5,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,5,9,8,6,8,2,3,5,0
254,3,0,5,2,11,21,12,2,17,289,0,0.23,0,28,4,20,30,10,20,0,20,1,5,9,8,7,6,5,8,5,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,5,7,6,8,5,2,4,5,0
254,3,0,5,2,11,21,12,10,18,290,0,0.37,1,34,2,30,10,30,10,5,15,0,3,6,6,5,6,4,4,4,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,8,3,3,2,3,2,3,3,0
254,3,0,5,2,11,21,12,3,19,291,0,0.09,0,27,4,20,20,15,15,12,18,1,6,9,8,7,7,7,7,6,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,5,7,9,8,9,5,7,5,0
254,3,0,5,2,11,21,12,13,20,292,0,0.16,0,28,1,20,18,20,17,10,15,0,5,10,7,4,4,4,5,4,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,8,7,5,5,7,3,6,5,0
254,3,0,5,2,11,21,12,8,21,293,0,0.27,0,28,3,23,18,21,18,10,10,0,6,8,8,6,5,6,6,6,2,22,7,3,2,8,2,6,10,9,9,8,1,7,9,8,9,9,7,7,7,8,6,25,7,25,25,8,10,30,15,10,25,10,10,8,7,8,10,8,0,4,4,5,5,6,5,3,3,0
255,4,0,7,2,11,21,13,5,1,273,0,0.19,0,29,2,30,25,18,18,4,5,0,6,5,5,8,4,8,5,1,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,7,6,6,6,6,6,6,0
255,4,0,7,2,11,21,13,7,2,274,0,0.28,0,24,3,30,10,20,20,10,10,0,2,4,6,4,6,4,4,3,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,6,6,6,6,6,6,0
255,4,0,7,2,11,21,13,20,3,275,0,0.3,0,21,2,25,10,25,5,10,25,1,5,5,6,5,5,5,5,5,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,7,6,7,6,6,6,0
255,4,0,7,2,11,21,13,12,4,276,0,0.24,0,26,2,24,16,28,14,8,10,0,7,6,5,5,4,6,5,3,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,6,6,6,6,6,6,0
255,4,0,7,2,11,21,13,6,6,278,0,-0.12,0,32,2,25,15,20,25,10,5,0,7,6,5,5,5,2,5,3,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,5,5,5,5,5,5,5,5,0
255,4,0,7,2,11,21,13,8,7,279,0,-0.25,0,25,2,27,15,28,10,10,10,0,5,5,7,3,6,4,2,6,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,6,6,6,5,6,5,0
255,4,0,7,2,11,21,13,19,8,280,0,0.13,0,25,2,25,20,30,15,5,5,1,8,7,8,5,6,7,6,2,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,7,6,7,5,6,5,0
255,4,0,7,2,11,21,13,17,9,281,0,0.18,0,27,2,20,20,20,15,5,20,0,5,4,4,3,5,2,6,3,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,7,6,7,6,6,6,0
255,4,0,7,2,11,21,13,16,10,282,0,0.36,0,23,1,25,15,20,20,10,10,0,6,7,7,5,5,5,5,2,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,7,7,7,7,6,7,6,0
255,4,0,7,2,11,21,13,15,11,283,0,-0.16,1,27,4,50,10,10,10,10,10,1,9,9,9,9,9,9,9,6,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,7,7,6,7,6,6,6,0
255,4,0,7,2,11,21,13,10,13,285,0,-0.25,0,24,6,20,20,25,25,5,5,1,3,3,3,3,3,3,3,3,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,5,5,5,5,5,5,5,5,0
255,4,0,7,2,11,21,13,1,15,287,0,-0.02,1,22,4,35,40,5,5,7,8,1,7,7,5,5,6,9,7,6,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,5,5,5,5,5,5,5,5,0
255,4,0,7,2,11,21,13,2,16,288,0,-0.02,0,27,2,20,20,15,25,10,10,0,5,7,3,4,5,5,5,5,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,6,6,6,6,6,6,0
255,4,0,7,2,11,21,13,3,17,289,0,-0.3,1,28,4,20,30,10,20,0,20,0,7,4,7,4,7,3,4,3,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,7,7,7,6,5,6,5,0
255,4,0,7,2,11,21,13,11,18,290,0,0.38,0,34,2,30,10,30,10,5,15,0,3,6,6,4,4,5,4,4,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,6,6,6,6,6,6,0
255,4,0,7,2,11,21,13,4,19,291,0,0.22,1,27,4,20,20,15,15,12,18,1,5,9,8,7,7,6,6,6,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,7,7,7,7,7,6,7,5,0
255,4,0,7,2,11,21,13,14,20,292,0,-0.24,0,28,1,20,18,20,17,10,15,0,5,10,8,4,6,4,5,4,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,7,7,6,6,6,7,6,0
255,4,0,7,2,11,21,13,9,21,293,0,0.33,0,28,3,23,18,21,18,10,10,0,5,7,6,5,5,4,5,4,2,26,10,1,4,6,8,9,6,6,6,4,2,5,6,4,7,7,8,8,9,1,6,16.67,16.67,16.67,16.67,16.67,16.67,50,10,10,10,10,10,6,8,6,7,6,0,6,6,6,6,6,6,6,6,0
256,5,0,9,2,11,21,7,20,1,273,0,0.55,0,29,2,30,25,18,18,4,5,0,7,6,8,5,5,8,7,1,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,7,7,6,5,5,5,6,8,0
256,5,0,9,2,11,21,7,14,3,275,0,0.05,0,21,2,25,10,25,5,10,25,1,6,5,7,6,5,6,6,6,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,6,6,7,4,6,5,6,5,0
256,5,0,9,2,11,21,7,6,4,276,0,-0.06,0,26,2,24,16,28,14,8,10,1,7,8,9,7,8,8,8,7,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,6,5,6,7,6,5,6,7,0
256,5,0,9,2,11,21,7,21,6,278,0,0.3,0,32,2,25,15,20,25,10,5,1,8,7,8,7,8,3,7,5,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,4,7,7,4,6,6,6,6,0
256,5,0,9,2,11,21,7,2,7,279,1,-0.06,0,25,2,27,15,28,10,10,10,1,7,7,8,6,9,6,6,6,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,1,8,7,7,6,7,7,8,7,0
256,5,0,9,2,11,21,7,13,8,280,0,0.17,0,25,2,25,20,30,15,5,5,1,7,8,8,7,7,6,7,3,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,6,7,7,6,5,7,6,7,0
256,5,0,9,2,11,21,7,11,9,281,0,0.16,0,27,2,20,20,20,15,5,20,0,7,5,7,3,10,2,3,2,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,6,5,7,5,6,5,6,6,0
256,5,0,9,2,11,21,7,10,10,282,1,-0.32,0,23,1,25,15,20,20,10,10,1,8,7,7,7,7,7,7,7,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,1,6,8,6,7,6,5,7,7,0
256,5,0,9,2,11,21,7,9,11,283,0,-0.58,1,27,4,50,10,10,10,10,10,1,9,9,9,9,9,9,6,6,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,5,7,6,4,5,4,5,8,0
256,5,0,9,2,11,21,7,4,13,285,0,0.25,0,24,6,20,20,25,25,5,5,1,6,6,6,6,6,6,6,6,2,24,4,5,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,15,25,20,20,10,10,30,10,20,25,5,10,6,9,6,8,6,0,7,8,7,6,7,6,6,7,0
